,,,,,,,,,,,,NEW EFFICACY,,,,,,,,,,,,,,,,,,EFFICACY,,,,,,,,,,,,,,,,,,ESTIMATED EFFICACY,,,,,,,,,,,,,,,,,,IMPACT,,,,,,,,,,,,,,,,,,,,,,,,Efficacy,,,,,,,,Estimated Efficacy,,,,,,,,Impact,,,,,,,,,OVERALL IMPACT,,,,,,(thousands),,Country,WHO Region,,,,Region,Country,Year,% febrile children under 5 receiving any antimalarial treatment,% febrile children under 5 receiving ACT only ,Source,,,REGION AVERAGE ,
Country,WHO Region,Population,1st Line (p.falc.),% febrile children under 5 receiving any antimalarial treatment  ,% febrile children under 5 receiving ACT only ,DALY,Prevalence,% p. falc.,Estimated p. falc. DALY,Estimated p. falc. prevalence (prevalence * % p. falc),# p. falc. treated,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,IMPACT of P.falc,1st Line (p.vivax.),% p. vivax,Est p. vivax. DALY,Est p. vivax. prevalence,p. vivax treatment coverage,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,IMPACT of P.VIVAX,,Company,Drug(s),Final Impact,,,2013,,,,% p. vivax,,data.unicef.org,AFR,Democratic Republic of the Congo,2013,,17.00%,DHS_2013,,REGION, receiving any antimalarial treatment  ,5 receiving ACT only 
,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,"UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.","UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.",,,,,Col H * Col I,Col F * Col K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Col BO + Col BP+ Col BQ+ Col BR+ Col BS + Col BT + Col BU + Col BV + Col BW + Col BX + Col BY + Col BZ + Col CA + Col CB + Col CC + Col CD + Col CE + Col CF,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,, Col G* ColCI, Col H* ColCI,,,,,,,,,,,,,,,,,,,,,,,,,, Col CJ* ColCL* ColCU/(1- ColCL* ColCU),, ,,,,,,,,,,,,AFR,Gambia,2013,6.70%,38.00%,DHS_2013,,AFR,22.64%,50.38%
Romania,EUR,19983693,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Swaziland,11.9,,Rwanda,AFR,0,,,,,,,,,,,,
Russia,EUR,143506911,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Sweden,0,,Saint Kitts and Nevis,AMR,,,,,,,,,,,,,
Rwanda,AFR,11065151,AL,12.00%,92.00%,"294,400.00","962,618.00",100.00%,"294,400.00","962,618.00","885,608.56",,,,,,,,,,,,,,,,,,,98.70%,,,,,93.80%,,,86.90%,,,,98.60%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,12.00%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Switzerland,0,,Saint Lucia,AMR,,,,,,,,,,,,,
Saint Kitts and Nevis,AMR,53169,,16.43%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Syrian Arab Republic,0.8,,Saint Vincent and the Grenadines,AMR,,,,,,,,,,,,,
Saint Lucia,AMR,175660,,16.43%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Taiwan,0,,Samoa,WPR,,,,,,,,,,,,,
Saint Vincent and the Grenadines,AMR,109320,,16.43%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Tajikistan,1,,San Marino,EUR,,,,,,,,,,,,,
Samoa,WPR,190757,,2.60%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Tanzania,2425.3,,Sao Tome and Principe,AFR,0,,,,,,,,,,,,
San Marino,EUR,32303,,16.43%,50.38%,,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Thailand,16.2,,Saudi Arabia,EMR,0,,,,,,,,,,,,
Sao Tome and Principe,AFR,187045,AS+AQ,22.64%,50.38%,"5,400.00","9,243.00",100.00%,"5,400.00","9,243.00","4,657.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,The Bahamas,0,,Senegal,AFR,0,,,,,,,,,,,,
Saudi Arabia,EMR,29944476,AS+SP+PQ,2.30%,50.38%,"1,700.00",34.00,100.00%,"1,700.00",34.00,17.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,0%,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,The Gambia,159,,Serbia,EUR,,,,,,,,,,,,,
Senegal,AFR,14120320,AL; AS+AQ,6.20%,50.38%,"524,000.00","345,889.00",100.00%,"524,000.00","345,889.00","174,274.84",,,,,,,,,,,,,,,,,,,99.10%,,,,,100.00%,100.00%,,,,,,99.50%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,6.20%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Timor-Leste,3.1,,Seychelles,AFR,,,,,,,,,,,,,
Serbia,EUR,7164132,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Togo,510.9,,Sierra Leone,AFR,0,,,,,,,,,,,,
Seychelles,AFR,89949,,22.64%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Tonga,0,,Singapore,WPR,,,,,,,,,,,,,
Sierra Leone,AFR,6922079,AL; AS+AQ,48.30%,77.00%,"718,200.00","1,701,958.00",100.00%,"718,200.00","1,701,958.00","1,310,507.66",,,,,,,,,,,,,,,,,,,100.00%,,,,,100.00%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,48.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Trinidad and Tobago,0,,Sint Maarten (Dutch part),AMR,,,,,,,,,,,,,
Singapore,WPR,5399162,,2.60%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Tunisia,0,,Slovakia,EUR,,,,,,,,,,,,,
Sint Maarten (Dutch part),AMR,36607,,16.43%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Turkey,0.7,,Slovenia,EUR,,,,,,,,,,,,,
Slovakia,EUR,5413393,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Turkmenistan,0,,Solomon Islands,WPR,47%,,,,,,,,,,,,
Slovenia,EUR,2059953,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Uganda,2478.5,,Somalia,EMR,0,,,,,,,,,,,,
Solomon Islands,WPR,563513,AL,2.60%,50.38%,"3,000.00","25,609.00",53.00%,"1,590.00","13,572.77","6,838.59",,,,,,,,,,,,,,,,,,,97.45%,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AL+PQ,47%,"1,410.00","12,036.23",2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Ukraine,0,,South Africa,AFR,0,,,,,,,,,,,,
Somalia,EMR,13132349,AS+SP,2.30%,50.38%,"496,300.00","7,407.00",100.00%,"496,300.00","7,407.00","3,731.99",,,,,,,,,,,,,,,,,,,99.95%,,,,,97.90%,,,99.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,0%,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,United Arab Emirates,0.1,,Spain,EUR,,,,,,,,,,,,,
South Africa,AFR,53311955.61,AL; QN+CL; QN+D,22.64%,50.38%,"21,800.00","8,645.00",100.00%,"21,800.00","8,645.00","4,355.75",,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,98.90%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,AL+PQ; CQ+PQ,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,United Kingdom of Great Britain and Northern Ireland,0,,Sri Lanka,SEA,0,,,,,,,,,,,,
South Sudan,AFR,11177490,AS+AQ,22.64%,50.38%,"246,200.00","262,520.00",100.00%,"246,200.00","262,520.00","132,269.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AS+AQ+PQ,,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,United States,0,,Sudan,EMR,5%,,,,,,,,,,,,
Spain,EUR,46620045,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,,,,Uruguay,0,,Suriname,AMR,54%,,,,,,,,,,,,
Sri Lanka,SEA,20585000,AL+PQ,16.43%,50.38%,900.00,0.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,0%,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Uzbekistan,0.1,,Swaziland,AFR,0,,,,,,,,,,,,
Sudan,EMR,36849918,AS+SP,2.30%,50.38%,"430,000.00","592,383.00",95.00%,"408,500.00","562,763.85","283,546.40",,,,,,,,,,,,,,,,,,,98.60%,,,,,95.40%,,,99.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AL+PQ,5%,"21,500.00","29,619.15",2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Vanuatu,1.3,,Sweden,EUR,,,,,,,,,,,,,
Suriname,AMR,542540,AL+PQ,16.43%,50.38%,100.00,729.00,46.00%,46.00,335.34,168.96,,,,,,,,,,,,,,,,,,,97.65%,,,,,,95.90%,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,54%,54.00,393.66,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Venezuela,7.6,,Switzerland,EUR,0,,,,,,,,,,,,
Swaziland,AFR,1271456,QN,22.64%,50.38%,"11,900.00",130.00,100.00%,"11,900.00",130.00,65.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Viet Nam,19.6,,Syrian Arab Republic,EMR,,,,,,,,,,,,,
Sweden,EUR,9600379,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Yemen,368.8,,Tajikistan,EUR,100%,,,,,,,,,,,,
Switzerland,EUR,8089346,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0%,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Zambia,1035.1,,Thailand,SEA,47%,,,,,,,,,,,,
Syrian Arab Republic,EMR,19809141,,2.30%,50.38%,800.00,0.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Zimbabwe,153.1,,The former Yugoslav Republic of Macedonia,EUR,,,,,,,,,,,,,
Tajikistan,EUR,8177809,AL,16.43%,50.38%,"1,000.00",3.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,100%,"1,000.00",3.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,Timor-Leste,SEA,50%,,,,,,,,,,,,
Tanzania,AFR,50636595,AL,22.64%,50.38%,"2,425,300.00","1,552,444.00",100.00%,"2,425,300.00","1,552,444.00","782,192.94",,,,,,,,,,,,,,,,,,,100.00%,,,,,95.60%,,,94.40%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,Togo,AFR,0,,,,,,,,,,,,
Thailand,SEA,68143065,AS+MQ,16.43%,50.38%,"16,200.00","33,302.00",42.00%,"6,804.00","13,986.84","7,047.22",,,,,,,,,,,,,,,,,,,100.00%,,,,,,99.50%,,,,,,98.70%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,47%,,,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,Tokelau,WPR,,,,,,,,,,,,,
The former Yugoslav Republic of Macedonia,EUR,2075739,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,Tonga,WPR,,,,,,,,,,,,,
Timor-Leste,SEA,1184366,AL,16.43%,50.38%,"3,100.00","1,025.00",50.00%,"255,450.00","441,215.00","220,607.50",,,,,,,,,,,,,,,,,,,99.60%,,,,,100.00%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,50%,,,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,Trinidad and Tobago,AMR,,,,,,,,,,,,,
Togo,AFR,7042948,AL; AS+AQ,22.64%,50.00%,"510,900.00","882,430.00",100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,"255,450.00","441,215.00",22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,Tunisia,EMR,,,,,,,,,,,,,
