,,,,,,,,,,,,,,,,,,,,,,,,,,Guinea-Bissau,AFR,2010,6100,,,Guyana,"3,352.02",,,Mali,2010,42.00%,,Guinea-Bissau,2010,,1046,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Guyana,AMR,2010,890,,,Haiti,"182,214.00",,,Malta,2010,81.00%,,Guyana,2010,,734,209,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Haiti,AMR,2010,23000,,,Honduras,"15,566.70",,,Marshall Islands,2010,68.00%,,Haiti,2010,39,9518,1892,2,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Honduras,AMR,2010,3500,,,Hungary,"7,416.23",,,Mauritania,2010,24.00%,,Honduras,2010,9,1557,201,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Hungary,EUR,2010,1800,,,Iceland,55.76,,,Mauritius,2010,95.00%,,Hungary,2010,19,1,1,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Iceland,EUR,2010,25,,,India,"15,546,900.00",,,Mexico,2010,43.00%,,Iceland,2010,0,21,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,India,SEA,2010,3050000,,,Indonesia,"5,843,680.00",,,Micronesia (Federated States of),2010,49.00%,,India,2010,2182,480752,41476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Indonesia,SEA,2010,1000000,,,Iran,"60,518.80",,,Mongolia,2010,89.00%,,Indonesia,2010,142,2751,1106,0,182,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Iran,EMR,2010,13000,,,Iraq,"61,338.50",,,Montenegro,2010,74.00%,,Iran,2010,58,904,254,17,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Iraq,EMR,2010,14000,,,Ireland,"1,063.26",,,Morocco,2010,0.80%,,Iraq,2010,50,6711,1,0,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Ireland,EUR,2010,450,,,Israel,"1,184.35",,,Mozambique,2010,88.00%,,Ireland,2010,2,98,15,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,EUR,2010,390,,,Italy,"12,100.20",,,Myanmar,2010,2.80%,,Israel,2010,12,308,13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,EUR,2010,5200,,,Jamaica,814.09,,,Namibia,2010,76.00%,,Italy,2010,,,,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Jamaica,AMR,2010,160,,,Japan,"96,562.60",,,Netherlands,2010,39.00%,,Jamaica,2010,1,128,30,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Japan,WPR,2010,26000,,,Jordan,"2,557.98",,,New Zealand,2010,60.00%,,Japan,2010,,12098,53,41,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan,EMR,2010,420,,,Kazakhstan,"129,006.00",,,Nicaragua,2010,56.00%,,Jordan,2010,10,352,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Kazakhstan,EUR,2010,24000,,,Kenya,"494,163.00",,,Niger,2010,48.00%,,Kazakhstan,2010,4808,23854,333,1408,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Kenya,AFR,2010,121000,,,Kiribati,"1,194.49",,,Nigeria,2010,79.00%,,Kenya,2010,118,96930,40069,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Kiribati,WPR,2010,360,,,Kuwait,"2,795.38",,,Oman,2010,100.00%,,Kiribati,2010,0,159,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Kuwait,EMR,2010,1100,,,Kyrgyzstan,"36,448.60",,,Pakistan,2010,2.30%,,Kuwait,2010,5,957,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Kyrgyzstan,EUR,2010,7900,,,Lao People's Democratic Republic,"85,173.50",,,Palau,2010,95.00%,,Kyrgyzstan,2010,566,183,183,225,264,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Lao People's Democratic Republic,WPR,2010,14000,,,Latvia,"4,608.25",,,Panama,2010,93.00%,,Lao People's Democratic Republic,2010,2,1533,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Latvia,EUR,2010,1100,,,Lebanon,"3,456.19",,,Papua New Guinea,2010,13.00%,,Latvia,2010,87,794,71,64,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon,EMR,2010,590,,,Lesotho,"93,970.30",,,Paraguay,2010,33.00%,,Lebanon,2010,7,269,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Lesotho,AFR,2010,23000,,,Liberia,"94,919.50",,,Peru,2010,29.00%,,Lesotho,2010,117,11005,8459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Liberia,AFR,2010,12000,,,Libya,"7,939.99",,,Philippines,2010,0.90%,,Liberia,2010,0,3533,283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Libya,EMR,2010,2500,,,Lithuania,"10,654.50",,,Poland,2010,0.30%,,Libya,2010,,2128,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Lithuania,EUR,2010,2300,,,Luxembourg,90.23,,,Portugal,2010,63.00%,,Lithuania,2010,310,,19,128,181,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Luxembourg,EUR,2010,33,,,Madagascar,"180,999.00",,,Qatar,2010,100.00%,,Luxembourg,2010,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Madagascar,AFR,2010,51000,,,Malawi,"271,772.00",,,Republic of Moldova,2010,95.00%,,Madagascar,2010,0,16439,39,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Malawi,AFR,2010,49000,,,Malaysia,"61,132.60",,,Romania,2010,37.00%,,Malawi,2010,39,19855,12476,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Malaysia,WPR,2010,21000,,,Maldives,447.81,,,Russian Federation,2010,0.00%,,Malaysia,2010,64,17577,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Maldives,SEA,2010,120,,,Mali,"179,698.00",,,Rwanda,2010,98.00%,,Maldives,2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Mali,AFR,2010,9500,,,Malta,85.22,,,Saint Kitts and Nevis,2010,100.00%,,Mali,2010,12,2303,416,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Malta,EUR,2010,33,,,Marshall Islands,573.39,,,Saint Lucia,2010,100.00%,,Malta,2010,1,26,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Marshall Islands,WPR,2010,240,,,Mauritania,"34,758.80",,,Saint Vincent and the Grenadines,2010,59.00%,,Marshall Islands,2010,1,137,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Mauritania,AFR,2010,4900,,,Mauritius,538.52,,,Samoa,2010,21.00%,,Mauritania,2010,35,608,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Mauritius,AFR,2010,270,,,Mexico,"130,755.00",,,Sao Tome and Principe,2010,92.00%,,Mauritius,2010,2,117,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Mexico,AMR,2010,24000,,,Micronesia (Federated States of),785.2,,,Saudi Arabia,2010,72.00%,,Mexico,2010,224,8915,1645,4,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Micronesia (Federated States of),WPR,2010,200,,,Monaco,,,,Senegal,2010,69.00%,,Micronesia (Federated States of),2010,1,85,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco,EUR,2010,1,,,Mongolia,"25,608.40",,,Serbia,2010,0.70%,,Monaco,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Mongolia,WPR,2010,12000,,,Montenegro,294.89,,,Seychelles,2010,100.00%,,Mongolia,2010,156,4256,2,18,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Montenegro,EUR,2010,130,,,Montserrat,,,,Sierra Leone,2010,74.00%,,Montenegro,2010,0,84,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Montserrat,AMR,2010,0,,,Morocco,"218,892.00",,,Singapore,2010,74.00%,,Montserrat,2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Morocco,EMR,2010,32000,,,Mozambique,"540,212.00",,,Slovakia,2010,100.00%,,Morocco,2010,54,215,17,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Mozambique,AFR,2010,132000,,,Myanmar,"1,122,430.00",,,Slovenia,2010,76.00%,,Mozambique,2010,87,40554,24574,18,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Myanmar,SEA,2010,199000,,,Namibia,"42,917.10",,,Solomon Islands,2010,11.00%,,Myanmar,2010,192,3797,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Namibia,AFR,2010,14000,,,Nauru,,,,Somalia,2010,26.00%,,Namibia,2010,214,9534,5227,19,193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Nauru,WPR,2010,3,,,Nepal,"359,659.00",,,South Africa,2010,54.00%,,Nauru,2010,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Nepal,SEA,2010,44000,,,Netherlands,"3,059.27",,,Spain,2010,68.00%,,Nepal,2010,229,0,0,9,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,EUR,2010,1200,,,New Caledonia,,,,Sri Lanka,2010,10.00%,,Netherlands,2010,11,413,48,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,New Caledonia,WPR,2010,56,,,New Zealand,656.17,,,Sudan,2010,28.00%,,New Caledonia,2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,New Zealand,WPR,2010,350,,,Nicaragua,"14,090.80",,,Suriname,2010,85.00%,,New Zealand,2010,,183,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Nicaragua,AMR,2010,3100,,,Niger,"277,628.00",,,Swaziland,2010,86.00%,,Nicaragua,2010,10,1440,60,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,AFR,2010,18000,,,Nigeria,"1,936,960.00",,,Syrian Arab Republic,2010,2.20%,,Niger,2010,31,4925,405,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Nigeria,AFR,2010,541000,,,Niue,,,,Tajikistan,2010,53.00%,,Nigeria,2010,23,71844,17736,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Niue,WPR,2010,0,,,Northern Mariana Islands,,,,Thailand,2010,82.00%,,Niue,2010,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Northern Mariana Islands,WPR,2010,37,,,Norway,796.24,,,The former Yugoslav republic of Macedonia,2010,9.30%,,Northern Mariana Islands,2010,0,32,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Norway,EUR,2010,340,,,Oman,"2,517.47",,,Togo,2010,77.00%,,Norway,2010,8,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Oman,EMR,2010,350,,,Pakistan,"2,452,820.00",,,Tonga,2010,73.00%,,Oman,2010,1,313,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Pakistan,EMR,2010,469000,,,Palau,,,,Trinidad and Tobago,2010,98.00%,,Pakistan,2010,424,6283,28,9,306,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Palau,WPR,2010,22,,,Panama,"7,909.73",,,Tunisia,2010,6.60%,,Palau,2010,0,18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Panama,AMR,2010,1900,,,Papua New Guinea,"126,224.00",,,Turkey,2010,3.50%,,Panama,2010,9,1558,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Papua New Guinea,WPR,2010,30000,,,Paraguay,"12,487.90",,,Turkmenistan,2010,100.00%,,Papua New Guinea,2010,,2122,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Paraguay,AMR,2010,2600,,,Peru,"108,016.00",,,Uganda,2010,81.00%,,Paraguay,2010,5,817,144,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,AMR,2010,39000,,,Philippines,"1,234,630.00",,,Ukraine,2010,95.00%,,Peru,2010,1048,9539,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Philippines,WPR,2010,300000,,,Poland,"32,492.70",,,United Arab Emirates,2010,64.00%,,Philippines,2010,464,1634,2,2,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,EUR,2010,8100,,,Portugal,"9,060.94",,,Tanzania,2010,90.00%,,Poland,2010,30,22,22,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Portugal,EUR,2010,3000,,,Puerto Rico,,,,United States,2010,66.00%,,Portugal,2010,19,1720,303,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Puerto Rico,AMR,2010,92,,,Qatar,"1,562.81",,,Uruguay,2010,92.00%,,Puerto Rico,2010,0,76,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,EMR,2010,670,,,Republic of Korea,"112,688.00",,,Uzbekistan,2010,100.00%,,Qatar,2010,4,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Republic of Korea,WPR,2010,47000,,,Republic of Moldova,"23,158.90",,,Vanuatu,2010,7.80%,,Republic of Korea,2010,,,135,103,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Republic of Moldova,EUR,2010,6700,,,Romania,"75,582.20",,,Venezuela,2010,78.00%,,Republic of Moldova,2010,791,5192,308,336,746,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Romania,EUR,2010,21000,,,Russia,"920,069.00",,,Viet Nam,2010,43.00%,,Romania,2010,502,7833,241,116,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Russia,EUR,2010,144000,,,Rwanda,"170,525.00",,,Zambia,2010,84.00%,,Russia,2010,13692,84669,3633,6218,6169,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Rwanda,AFR,2010,9100,,,Saint Kitts and Nevis,,,,Zimbabwe,2010,86.00%,,Rwanda,2010,84,6914,2199,8,82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Kitts and Nevis,AMR,2010,2,,,Saint Lucia,265.75,,,,,,,Saint Kitts and Nevis,2010,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Lucia,AMR,2010,10,,,Saint Vincent and the Grenadines,86.99,,,,,,,Saint Lucia,2010,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Vincent and the Grenadines,AMR,2010,17,,,Samoa,320.66,,,,,,,Saint Vincent and the Grenadines,2010,0,10,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Samoa,WPR,2010,16,,,San Marino,,,,,,,,Samoa,2010,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,San Marino,EUR,2010,1,,,Sao Tome and Principe,538.57,,,,,,,San Marino,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Sao Tome and Principe,AFR,2010,160,,,Saudi Arabia,"36,217.90",,,,,,,Sao Tome and Principe,2010,0,112,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Arabia,EMR,2010,5100,,,Senegal,"136,810.00",,,,,,,Saudi Arabia,2010,0,3278,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Senegal,AFR,2010,18000,,,Serbia,"6,458.95",,,,,,,Senegal,2010,10,8018,776,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Serbia,EUR,2010,2700,,,Seychelles,104.98,,,,,,,Serbia,2010,8,16,12,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Seychelles,AFR,2010,20,,,Sierra Leone,"104,261.00",,,,,,,Seychelles,2010,0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Sierra Leone,AFR,2010,18000,,,Singapore,"2,957.43",,,,,,,Sierra Leone,2010,,9718,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Singapore,WPR,2010,1800,,,Sint Maarten (Dutch part),,,,,,,,Singapore,2010,3,1184,50,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Sint Maarten (Dutch part),AMR,2010,3,,,Slovakia,"1,978.40",,,,,,,Sint Maarten (Dutch part),2010,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Slovakia,EUR,2010,470,,,Slovenia,776.19,,,,,,,Slovakia,2010,1,439,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Slovenia,EUR,2010,190,,,Solomon Islands,"6,545.37",,,,,,,Slovenia,2010,0,130,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Solomon Islands,WPR,2010,420,,,Somalia,"256,355.00",,,,,,,Solomon Islands,2010,0,39,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Somalia,EMR,2010,27000,,,South Africa,"874,640.00",,,,,,,Somalia,2010,0,2741,231,27,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,South Africa,AFR,2010,489000,,,Spain,"17,589.60",,,,,,,South Africa,2010,5402,213006,128457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,EUR,2010,7900,,,Sri Lanka,"49,596.00",,,,,,,Spain,2010,,4909,456,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Sri Lanka,SEA,2010,13000,,,Sudan,"276,907.00",,,,,,,Sri Lanka,2010,4,1015,13,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Sudan,EMR,2010,49000,,,Suriname,515.03,,,,,,,Sudan,2010,46,7532,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Suriname,AMR,2010,240,,,Swaziland,"29,996.00",,,,,,,Suriname,2010,,173,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Swaziland,AFR,2010,15000,,,Sweden,482,,,,,,,Swaziland,2010,344,9536,7788,51,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Sweden,EUR,2010,710,,,Switzerland,276.19,,,,,,,Sweden,2010,18,,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland,EUR,2010,580,,,Syrian Arab Republic,"24,010.69",,,,,,,Switzerland,2010,9,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Syrian Arab Republic,EMR,2010,4600,,,Tajikistan,"39,001.40",,,,,,,Syrian Arab Republic,2010,13,85,5,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Tajikistan,EUR,2010,9700,,,Thailand,"312,853.48",,,,,,,Tajikistan,2010,245,4049,100,92,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Thailand,SEA,2010,121000,,,The Former Yugoslav Republic of Macedonia,"2,181.19",,,,,,,Thailand,2010,9,55692,8959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,The Former Yugoslav Republic of Macedonia,EUR,2010,430,,,Timor-Leste,,,,,,,,The Former Yugoslav Republic of Macedonia,2010,7,39,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Timor-Leste,SEA,2010,5300,,,Togo,"130,915.46",,,,,,,Timor-Leste,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Togo,AFR,2010,4800,,,Tokelau,,,,,,,,Togo,2010,0,2242,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Tokelau,WPR,2010,0,,,Tonga,198.33,,,,,,,Tokelau,2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Tonga,WPR,2010,13,,,Trinidad and Tobago,"1,011.19",,,,,,,Tonga,2010,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Trinidad and Tobago,AMR,2010,250,,,Tunisia,"10,746.20",,,,,,,Trinidad and Tobago,2010,0,254,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,EMR,2010,3000,,,Turkey,"96,182.50",,,,,,,Tunisia,2010,12,156,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,EUR,2010,18000,,,Turkmenistan,"29,262.80",,,,,,,Turkey,2010,250,581,14,110,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Turkmenistan,EUR,2010,5200,,,Turks and Caicos Islands,,,,,,,,Turkmenistan,2010,,3230,0,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Turks and Caicos Islands,AMR,2010,7,,,Tuvalu,,,,,,,,Turks and Caicos Islands,2010,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Tuvalu,WPR,2010,16,,,Uganda,"725,727.00",,,,,,,Tuvalu,2010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Uganda,AFR,2010,70000,,,Ukraine,"283,678.00",,,,,,,Uganda,2010,10,36742,19836,15,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Ukraine,EUR,2010,50000,,,United Arab Emirates,"2,455.32",,,,,,,Ukraine,2010,3870,34621,5752,1492,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,United Arab Emirates,EMR,2010,200,,,United Kingdom of Great Britain and Northern Ireland,"17,054.90",,,,,,,United Arab Emirates,2010,0,84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom of Great Britain and Northern Ireland,EUR,2010,8800,,,Tanzania,"523,767.00",,,,,,,United Kingdom of Great Britain and Northern Ireland,2010,60,,371,49,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Tanzania,AFR,2010,194000,,,United States,"39,159.94",,,,,,,Tanzania,2010,17,56849,21662,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
